transaction_id,amount,location,device,payment_method,hour,avg_amount,amount_ratio,new_device,location_change,transactions_last_10min,is_fraud,created_at
TXN20665,3776.71,Hyderabad,Unknown Web Client,UPI,11,3500.0,1.08,1,0,1,0,2026-09-06 11:55:59
TXN20666,2147.79,Mumbai,Chrome Windows,Credit Card,12,2500.0,0.86,0,0,2,0,2026-09-06 12:02:04
TXN20667,4931.42,Bangalore,Samsung S24,Debit Card,9,3500.0,1.41,0,0,1,0,2026-09-06 09:20:51
TXN20668,51749.02,Dubai,Unknown Web Client,UPI,23,12000.0,4.31,1,1,5,1,2026-09-06 23:34:04
TXN20669,13154.94,Pune,Chrome Windows,Credit Card,22,2500.0,5.26,0,0,1,0,2026-09-06 22:54:03
TXN20670,1630.15,Pune,Safari macOS,UPI,13,5000.0,0.33,0,0,2,0,2026-09-06 13:24:51
TXN20671,4163.97,Pune,iPhone 15,Net Banking,11,3500.0,1.19,0,0,1,0,2026-09-06 11:15:02
TXN20672,4521.22,Bangalore,Samsung S24,UPI,4,8000.0,0.57,0,0,3,0,2026-09-06 04:34:54
TXN20673,3052.42,Bangalore,Safari macOS,Credit Card,9,2500.0,1.22,0,0,3,0,2026-09-06 09:54:51
TXN20674,8420.02,Hyderabad,Safari macOS,UPI,21,8000.0,1.05,0,0,1,0,2026-09-06 21:47:56
TXN20675,10316.37,Pune,Samsung S24,UPI,11,8000.0,1.29,0,0,2,0,2026-09-06 11:21:52
TXN20676,9827.73,Pune,Chrome Windows,Net Banking,20,12000.0,0.82,0,0,1,0,2026-09-06 20:49:16
TXN20677,1181.75,Hyderabad,Safari macOS,UPI,13,2500.0,0.47,0,0,1,0,2026-09-06 13:06:44
TXN20678,6681.18,Pune,iPhone 15,Debit Card,9,8000.0,0.84,0,0,1,0,2026-09-06 09:32:43
TXN20679,5883.65,Delhi,Safari macOS,Credit Card,17,5000.0,1.18,0,0,2,0,2026-09-06 17:27:46
TXN20680,3752.6,Delhi,Chrome Windows,Net Banking,7,2500.0,1.5,0,0,3,0,2026-09-06 07:34:50
TXN20681,7509.54,Bangalore,iPhone 15,Debit Card,9,12000.0,0.63,0,0,1,0,2026-09-06 09:45:52
TXN20682,3770.15,Hyderabad,Unknown Web Client,UPI,21,2500.0,1.51,1,0,2,0,2026-09-06 21:19:00
TXN20683,47300.84,Mumbai,Chrome Windows,Debit Card,9,8000.0,5.91,0,0,1,0,2026-09-06 09:51:35
TXN20684,5780.08,Mumbai,Safari macOS,Net Banking,9,5000.0,1.16,0,0,1,0,2026-09-06 09:28:05
TXN20685,1223.25,Delhi,Samsung S24,Credit Card,9,1500.0,0.82,0,0,1,0,2026-09-06 09:38:58
TXN20686,2688.97,Mumbai,Samsung S24,Debit Card,13,2500.0,1.08,0,0,2,0,2026-09-06 13:21:11
TXN20687,17144.16,Mumbai,Safari macOS,Credit Card,10,12000.0,1.43,0,0,3,0,2026-09-06 10:26:01
TXN20688,1530.33,Delhi,Samsung S24,Debit Card,21,2500.0,0.61,0,0,1,0,2026-09-06 21:54:59
TXN20689,3809.41,Hyderabad,Safari macOS,Net Banking,17,5000.0,0.76,0,0,1,0,2026-09-06 17:30:10
TXN20690,2691.98,Pune,iPhone 15,UPI,7,2500.0,1.08,0,0,1,0,2026-09-06 07:28:18
TXN20691,9146.73,Mumbai,Samsung S24,UPI,14,3500.0,2.61,0,0,1,0,2026-09-06 14:58:16
TXN20692,3540.12,Hyderabad,Android Device,Credit Card,19,5000.0,0.71,1,0,1,0,2026-09-06 19:06:44
TXN20693,11307.79,Mumbai,Safari macOS,UPI,9,5000.0,2.26,0,0,3,0,2026-09-06 09:22:55
TXN20694,7803.19,Hyderabad,Safari macOS,Net Banking,11,3500.0,2.23,0,0,1,0,2026-09-06 11:38:54
TXN20695,2404.56,Hyderabad,iPhone 15,Debit Card,12,2500.0,0.96,0,0,1,0,2026-09-06 12:12:47
TXN20696,10650.91,Mumbai,Chrome Windows,Net Banking,11,12000.0,0.89,0,0,2,0,2026-09-06 11:14:25
TXN20697,1895.47,Delhi,Samsung S24,Net Banking,10,2500.0,0.76,0,0,2,0,2026-09-06 10:12:34
TXN20698,1459.63,Pune,Android Device,UPI,18,1500.0,0.97,1,0,1,0,2026-09-06 18:24:45
TXN20699,4557.41,Mumbai,Safari macOS,UPI,14,8000.0,0.57,0,0,1,0,2026-09-06 14:17:14
TXN20700,11639.58,Chennai,Chrome Windows,Debit Card,7,12000.0,0.97,0,1,2,0,2026-09-06 07:44:30
TXN20701,2729.77,Kolkata,Safari macOS,Net Banking,14,1500.0,1.82,0,1,2,0,2026-09-06 14:51:47
TXN20702,9397.77,Delhi,Samsung S24,UPI,7,12000.0,0.78,0,0,1,0,2026-09-06 07:14:06
TXN20703,7265.61,Hyderabad,Chrome Windows,Debit Card,19,8000.0,0.91,0,0,1,0,2026-09-06 19:10:20
TXN20704,1265.96,Hyderabad,Chrome Windows,UPI,22,2500.0,0.51,0,0,1,0,2026-09-06 22:37:41
TXN20705,9291.19,Hyderabad,Safari macOS,UPI,18,8000.0,1.16,0,0,2,0,2026-09-06 18:40:17
TXN20706,5557.96,Pune,iPhone 15,Debit Card,13,5000.0,1.11,0,0,1,0,2026-09-06 13:32:13
TXN20707,12309.7,Pune,Safari macOS,Debit Card,7,12000.0,1.03,0,0,1,0,2026-09-06 07:22:45
TXN20708,3209.23,Hyderabad,Chrome Windows,Debit Card,17,3500.0,0.92,0,0,1,0,2026-09-06 17:38:29
TXN20709,1334.24,Delhi,Chrome Windows,Debit Card,8,1500.0,0.89,0,0,1,0,2026-09-06 08:08:53
TXN20710,1833.5,Hyderabad,iPhone 15,Net Banking,17,1500.0,1.22,0,0,1,0,2026-09-06 17:55:26
TXN20711,11862.47,Pune,iPhone 15,Debit Card,8,12000.0,0.99,0,0,2,0,2026-09-06 08:27:12
TXN20712,13611.23,Pune,iPhone 15,Credit Card,12,12000.0,1.13,0,0,1,0,2026-09-06 12:09:59
TXN20713,5448.99,Pune,iPhone 15,UPI,16,5000.0,1.09,0,0,1,0,2026-09-06 16:39:24
TXN20714,18807.91,Hyderabad,Samsung S24,Net Banking,19,12000.0,1.57,0,0,3,0,2026-09-06 19:31:26
TXN20715,4588.53,Delhi,Safari macOS,Debit Card,10,3500.0,1.31,0,0,3,0,2026-09-06 10:39:58
TXN20716,1620.3,Mumbai,Safari macOS,Debit Card,9,1500.0,1.08,0,0,2,0,2026-09-06 09:09:21
TXN20717,22027.14,Bangalore,Safari macOS,Debit Card,8,12000.0,1.84,0,0,3,0,2026-09-06 08:26:35
TXN20718,9464.51,Hyderabad,Android Device,Debit Card,10,8000.0,1.18,1,0,1,0,2026-09-06 10:17:36
TXN20719,8426.85,Bangalore,Chrome Windows,Credit Card,20,5000.0,1.69,0,0,1,0,2026-09-06 20:03:52
TXN20720,4461.75,Delhi,Safari macOS,UPI,6,3500.0,1.27,0,0,1,0,2026-09-06 06:14:49
TXN20721,5743.9,Delhi,iPhone 15,Credit Card,19,12000.0,0.48,0,0,1,0,2026-09-06 19:24:58
TXN20722,13482.27,Mumbai,Chrome Windows,UPI,2,8000.0,1.69,0,0,1,0,2026-09-06 02:07:28
TXN20723,13383.05,Hyderabad,Unknown Web Client,Debit Card,3,2500.0,5.35,1,0,2,1,2026-09-06 03:59:02
TXN20724,2638.9,Mumbai,iPhone 15,Credit Card,16,2500.0,1.06,0,0,1,0,2026-09-06 16:01:52
TXN20725,1469.15,London,Safari macOS,UPI,22,1500.0,0.98,0,1,1,0,2026-09-06 22:44:14
TXN20726,5595.58,Pune,Chrome Windows,Net Banking,15,5000.0,1.12,0,0,2,0,2026-09-06 15:37:23
TXN20727,2177.76,Bangalore,Chrome Windows,Net Banking,18,2500.0,0.87,0,0,1,0,2026-09-06 18:16:46
TXN20728,32422.28,Pune,Unknown Web Client,Net Banking,7,5000.0,6.48,1,1,1,1,2026-09-06 07:58:43
TXN20729,2737.66,Mumbai,Chrome Windows,UPI,9,2500.0,1.1,0,0,1,0,2026-09-06 09:49:47
TXN20730,2916.86,London,Chrome Windows,Debit Card,7,2500.0,1.17,0,1,7,1,2026-09-06 07:56:33
TXN20731,6313.51,Delhi,iPhone 15,Credit Card,18,8000.0,0.79,0,0,1,0,2026-09-06 18:03:40
TXN20732,13318.45,Pune,Samsung S24,Net Banking,18,8000.0,1.66,0,0,3,0,2026-09-06 18:52:25
TXN20733,3344.54,Delhi,Chrome Windows,Debit Card,15,3500.0,0.96,0,0,3,0,2026-09-06 15:48:48
TXN20734,10297.21,Delhi,Safari macOS,Debit Card,15,12000.0,0.86,0,0,1,0,2026-09-06 15:39:36
TXN20735,1036.13,Hyderabad,Samsung S24,Net Banking,14,1500.0,0.69,0,0,3,0,2026-09-07 14:44:54
TXN20736,2783.76,New York,iPhone 15,Credit Card,19,2500.0,1.11,0,1,1,0,2026-09-07 19:17:30
TXN20737,3772.0,Mumbai,iPhone 15,Debit Card,16,3500.0,1.08,0,0,1,0,2026-09-07 16:33:22
TXN20738,2920.22,Mumbai,iPhone 15,Debit Card,22,2500.0,1.17,0,0,1,0,2026-09-07 22:33:41
TXN20739,5304.42,Bangalore,Samsung S24,Credit Card,11,8000.0,0.66,0,0,1,0,2026-09-07 11:44:38
TXN20740,6324.52,Mumbai,Chrome Windows,Credit Card,13,12000.0,0.53,0,0,2,0,2026-09-07 13:26:25
TXN20741,3210.82,Bangalore,iPhone 15,Credit Card,15,2500.0,1.28,0,0,3,0,2026-09-07 15:13:59
TXN20742,60099.78,New York,Android Device,Debit Card,0,8000.0,7.51,1,1,8,1,2026-09-07 00:04:57
TXN20743,9054.8,Hyderabad,Android Device,Credit Card,8,5000.0,1.81,1,0,1,0,2026-09-07 08:08:16
TXN20744,994.94,Mumbai,Safari macOS,Net Banking,9,1500.0,0.66,0,0,2,0,2026-09-07 09:03:59
TXN20745,15107.9,Pune,Samsung S24,UPI,10,8000.0,1.89,0,0,2,0,2026-09-07 10:48:36
TXN20746,3920.92,Singapore,Unknown Web Client,Net Banking,15,3500.0,1.12,1,1,2,0,2026-09-07 15:44:14
TXN20747,4985.89,Pune,Chrome Windows,Debit Card,17,5000.0,1.0,0,0,1,0,2026-09-07 17:24:26
TXN20748,21886.13,Bangalore,Android Device,UPI,6,2500.0,8.75,1,0,6,1,2026-09-07 06:19:27
TXN20749,10235.76,Mumbai,Safari macOS,Credit Card,18,12000.0,0.85,0,0,2,0,2026-09-07 18:24:30
TXN20750,2011.65,Mumbai,Samsung S24,Debit Card,9,3500.0,0.57,0,0,3,0,2026-09-07 09:57:18
TXN20751,5195.82,Hyderabad,Samsung S24,UPI,16,3500.0,1.48,0,0,2,0,2026-09-07 16:37:01
TXN20752,8799.23,Pune,Chrome Windows,Credit Card,19,12000.0,0.73,0,0,3,0,2026-09-07 19:39:28
TXN20753,2562.13,Pune,Safari macOS,Net Banking,14,3500.0,0.73,0,0,1,0,2026-09-07 14:50:30
TXN20754,5204.55,Pune,Chrome Windows,Net Banking,18,3500.0,1.49,0,0,1,0,2026-09-07 18:41:40
TXN20755,3766.88,Mumbai,Samsung S24,Debit Card,18,8000.0,0.47,0,0,3,0,2026-09-07 18:02:00
TXN20756,6523.87,Hyderabad,Samsung S24,Net Banking,20,12000.0,0.54,0,0,2,0,2026-09-07 20:30:54
TXN20757,4963.86,Hyderabad,Chrome Windows,UPI,7,5000.0,0.99,0,0,1,0,2026-09-07 07:21:59
TXN20758,1686.71,Dubai,Chrome Windows,Debit Card,14,1500.0,1.12,0,1,1,0,2026-09-07 14:00:09
TXN20759,9711.74,Delhi,Safari macOS,Credit Card,19,8000.0,1.21,0,0,1,0,2026-09-07 19:01:15
TXN20760,3101.99,Delhi,Samsung S24,UPI,14,3500.0,0.89,0,0,3,0,2026-09-07 14:13:30
TXN20761,6878.76,Pune,Chrome Windows,UPI,9,2500.0,2.75,0,0,1,0,2026-09-07 09:10:04
TXN20762,4564.37,Pune,Chrome Windows,Debit Card,8,5000.0,0.91,0,0,2,0,2026-09-07 08:58:37
TXN20763,1367.73,Pune,iPhone 15,Debit Card,14,1500.0,0.91,0,0,1,0,2026-09-07 14:47:40
TXN20764,2544.59,Mumbai,Android Device,UPI,8,3500.0,0.73,1,0,3,0,2026-09-07 08:36:46
TXN20765,2627.03,Hyderabad,iPhone 15,Credit Card,20,2500.0,1.05,0,0,2,0,2026-09-07 20:30:02
TXN20766,15346.56,Pune,Safari macOS,UPI,10,12000.0,1.28,0,0,2,0,2026-09-07 10:47:49
TXN20767,19420.67,Delhi,Safari macOS,Debit Card,18,12000.0,1.62,0,0,1,0,2026-09-07 18:15:11
TXN20768,4409.35,Bangalore,Samsung S24,Debit Card,14,8000.0,0.55,0,0,3,0,2026-09-07 14:18:02
TXN20769,7250.3,Hyderabad,Chrome Windows,UPI,15,8000.0,0.91,0,0,1,0,2026-09-07 15:34:20
TXN20770,1793.46,Mumbai,iPhone 15,UPI,18,1500.0,1.2,0,0,1,0,2026-09-07 18:08:06
TXN20771,6323.42,Pune,iPhone 15,Net Banking,7,5000.0,1.26,0,0,1,0,2026-09-07 07:57:01
TXN20772,5013.11,Delhi,Chrome Windows,Debit Card,20,5000.0,1.0,0,0,2,0,2026-09-07 20:19:55
TXN20773,14907.68,Bangalore,iPhone 15,Net Banking,16,12000.0,1.24,0,0,2,0,2026-09-07 16:46:17
TXN20774,8682.6,Bangalore,iPhone 15,Credit Card,13,12000.0,0.72,0,0,2,0,2026-09-07 13:12:50
TXN20775,66817.57,London,Unknown Web Client,Debit Card,4,12000.0,5.57,1,1,2,1,2026-09-07 04:37:43
TXN20776,13716.07,New York,Android Device,Net Banking,13,3500.0,3.92,1,1,2,1,2026-09-07 13:20:42
TXN20777,6526.85,Hyderabad,iPhone 15,Credit Card,2,3500.0,1.86,0,0,2,0,2026-09-07 02:18:02
TXN20778,5206.01,Delhi,Safari macOS,Credit Card,10,3500.0,1.49,0,0,1,0,2026-09-07 10:22:20
TXN20779,2043.76,Delhi,Safari macOS,Debit Card,17,3500.0,0.58,0,0,2,0,2026-09-07 17:20:21
TXN20780,975.72,Delhi,Chrome Windows,Credit Card,4,1500.0,0.65,0,0,3,0,2026-09-07 04:43:16
TXN20781,7894.28,Bangalore,iPhone 15,Credit Card,9,12000.0,0.66,0,0,1,0,2026-09-07 09:07:50
TXN20782,6557.61,Pune,Safari macOS,UPI,18,5000.0,1.31,0,0,1,0,2026-09-07 18:40:59
TXN20783,29632.55,Delhi,Samsung S24,UPI,9,8000.0,3.7,0,0,1,0,2026-09-07 09:31:07
TXN20784,14663.55,Pune,Unknown Web Client,UPI,23,12000.0,1.22,1,1,6,1,2026-09-07 23:43:59
TXN20785,20642.18,Delhi,Android Device,Credit Card,1,2500.0,8.26,1,0,2,1,2026-09-07 01:28:01
TXN20786,4379.91,Bangalore,Safari macOS,Credit Card,22,5000.0,0.88,0,0,1,0,2026-09-07 22:38:16
TXN20787,1799.21,Bangalore,iPhone 15,UPI,10,1500.0,1.2,0,0,1,0,2026-09-07 10:47:12
TXN20788,7791.05,Hyderabad,Safari macOS,UPI,18,8000.0,0.97,0,0,3,0,2026-09-07 18:40:47
TXN20789,3881.87,Bangalore,Samsung S24,Debit Card,9,3500.0,1.11,0,0,3,0,2026-09-07 09:47:14
TXN20790,5223.25,Delhi,Samsung S24,UPI,20,8000.0,0.65,0,0,1,0,2026-09-07 20:08:01
TXN20791,6343.18,Mumbai,Safari macOS,Debit Card,14,5000.0,1.27,0,0,1,0,2026-09-07 14:11:09
TXN20792,3912.41,Bangalore,Chrome Windows,Credit Card,8,5000.0,0.78,0,0,3,0,2026-09-07 08:22:01
TXN20793,2195.57,Pune,iPhone 15,UPI,20,2500.0,0.88,0,0,3,0,2026-09-07 20:04:02
TXN20794,8798.09,Hyderabad,Chrome Windows,UPI,19,8000.0,1.1,0,0,3,0,2026-09-07 19:28:18
TXN20795,23607.02,Hyderabad,iPhone 15,Net Banking,9,5000.0,4.72,0,0,1,0,2026-09-07 09:42:51
TXN20796,3533.73,Mumbai,Safari macOS,Net Banking,19,3500.0,1.01,0,0,1,0,2026-09-07 19:17:10
TXN20797,2592.21,Pune,Samsung S24,UPI,12,3500.0,0.74,0,0,1,0,2026-09-07 12:46:00
TXN20798,1330.62,Pune,Samsung S24,Debit Card,5,1500.0,0.89,0,0,1,0,2026-09-07 05:46:51
TXN20799,5004.37,Mumbai,Safari macOS,Net Banking,18,5000.0,1.0,0,0,1,0,2026-09-07 18:19:29
TXN20800,33959.28,Hyderabad,Safari macOS,Net Banking,5,5000.0,6.79,0,0,1,0,2026-09-07 05:21:21
TXN20801,2908.83,Mumbai,Samsung S24,UPI,17,3500.0,0.83,0,0,2,0,2026-09-07 17:52:25
TXN20802,4087.1,London,Chrome Windows,Credit Card,16,3500.0,1.17,0,1,2,0,2026-09-07 16:34:22
TXN20803,1499.78,Pune,Samsung S24,Net Banking,7,2500.0,0.6,0,0,1,0,2026-09-07 07:26:36
TXN20804,5558.87,Hyderabad,Chrome Windows,UPI,10,3500.0,1.59,0,0,2,0,2026-09-07 10:55:11
TXN20805,5815.97,Mumbai,Chrome Windows,Net Banking,20,3500.0,1.66,0,0,1,0,2026-09-07 20:26:43
TXN20806,911.56,Hyderabad,iPhone 15,Debit Card,17,1500.0,0.61,0,0,3,0,2026-09-07 17:09:01
TXN20807,55949.04,Dubai,Android Device,Credit Card,2,8000.0,6.99,1,1,3,1,2026-09-07 02:37:50
TXN20808,8606.22,Bangalore,iPhone 15,Debit Card,15,5000.0,1.72,0,0,1,0,2026-09-07 15:10:50
TXN20809,3304.65,Mumbai,Chrome Windows,Net Banking,14,3500.0,0.94,0,0,3,0,2026-09-07 14:55:20
TXN20810,1773.35,Delhi,Chrome Windows,Net Banking,12,1500.0,1.18,0,0,3,0,2026-09-07 12:17:09
TXN20811,2869.4,Bangalore,Android Device,Debit Card,10,3500.0,0.82,1,0,2,0,2026-09-07 10:24:09
TXN20812,7233.01,Mumbai,Samsung S24,Debit Card,11,5000.0,1.45,0,0,3,0,2026-09-07 11:04:31
TXN20813,2940.94,Dubai,iPhone 15,UPI,14,2500.0,1.18,0,1,1,0,2026-09-07 14:12:11
TXN20814,18232.21,London,Android Device,Credit Card,23,2500.0,7.29,1,1,11,1,2026-09-07 23:31:08
TXN20815,3610.25,Hyderabad,Safari macOS,Credit Card,22,5000.0,0.72,0,0,1,0,2026-09-07 22:58:04
TXN20816,3137.28,Pune,Samsung S24,Net Banking,7,5000.0,0.63,0,0,1,0,2026-09-07 07:26:02
TXN20817,836.39,Delhi,Safari macOS,UPI,14,1500.0,0.56,0,0,1,0,2026-09-07 14:52:08
TXN20818,1617.11,Pune,Safari macOS,Net Banking,16,1500.0,1.08,0,0,1,0,2026-09-07 16:04:21
TXN20819,1885.99,Bangalore,Samsung S24,Credit Card,22,1500.0,1.26,0,0,1,0,2026-09-07 22:21:35
TXN20820,1946.15,Bangalore,Safari macOS,UPI,8,1500.0,1.3,0,0,1,0,2026-09-07 08:35:34
TXN20821,28484.46,Mumbai,Unknown Web Client,Net Banking,15,3500.0,8.14,1,0,10,1,2026-09-07 15:14:54
TXN20822,4769.52,Hyderabad,Samsung S24,Debit Card,9,5000.0,0.95,0,0,3,0,2026-09-07 09:10:40
TXN20823,944.28,Mumbai,Safari macOS,Credit Card,21,1500.0,0.63,0,0,3,0,2026-09-07 21:20:43
TXN20824,9134.67,Pune,iPhone 15,UPI,20,12000.0,0.76,0,0,1,0,2026-09-07 20:29:35
TXN20825,12684.5,Dubai,Chrome Windows,UPI,10,8000.0,1.59,0,1,2,0,2026-09-07 10:16:46
TXN20826,9885.36,Hyderabad,Safari macOS,Debit Card,7,12000.0,0.82,0,0,1,0,2026-09-07 07:17:23
TXN20827,2647.61,Hyderabad,Samsung S24,Debit Card,11,2500.0,1.06,0,0,1,0,2026-09-07 11:06:35
TXN20828,975.51,Mumbai,Samsung S24,Credit Card,7,1500.0,0.65,0,0,3,0,2026-09-07 07:16:13
TXN20829,5720.59,Mumbai,Chrome Windows,Debit Card,7,5000.0,1.14,0,0,3,0,2026-09-07 07:33:27
TXN20830,6661.65,London,iPhone 15,Credit Card,14,8000.0,0.83,0,1,2,0,2026-09-07 14:29:52
TXN20831,12159.69,Bangalore,Chrome Windows,Credit Card,9,8000.0,1.52,0,0,1,0,2026-09-07 09:27:37
TXN20832,96069.61,Mumbai,Unknown Web Client,Net Banking,21,12000.0,8.01,1,0,12,1,2026-09-07 21:21:16
TXN20833,2043.96,Bangalore,Samsung S24,Debit Card,20,1500.0,1.36,0,0,3,0,2026-09-07 20:52:11
TXN20834,16666.15,Mumbai,Samsung S24,Debit Card,18,3500.0,4.76,0,0,1,0,2026-09-07 18:30:40
TXN20835,3327.09,Delhi,Safari macOS,Net Banking,17,3500.0,0.95,0,0,1,0,2026-09-07 17:43:48
TXN20836,2807.56,Pune,Chrome Windows,Debit Card,15,3500.0,0.8,0,0,1,0,2026-09-07 15:35:36
TXN20837,4534.29,Delhi,Samsung S24,Net Banking,11,8000.0,0.57,0,0,2,0,2026-09-07 11:29:42
TXN20838,3548.27,Pune,Safari macOS,Net Banking,19,5000.0,0.71,0,0,1,0,2026-09-07 19:34:30
TXN20839,8660.12,Mumbai,iPhone 15,UPI,18,8000.0,1.08,0,0,3,0,2026-09-07 18:08:52
TXN20840,3986.31,Delhi,Chrome Windows,UPI,14,3500.0,1.14,0,0,1,0,2026-09-07 14:38:51
TXN20841,1591.83,Mumbai,Samsung S24,Net Banking,9,1500.0,1.06,0,0,2,0,2026-09-07 09:30:11
TXN20842,4431.53,Hyderabad,Chrome Windows,UPI,12,5000.0,0.89,0,0,3,0,2026-09-07 12:29:30
TXN20843,53477.4,Delhi,Chrome Windows,UPI,3,5000.0,10.7,0,0,3,1,2026-09-07 03:01:55
TXN20844,16013.83,Delhi,iPhone 15,Net Banking,4,1500.0,10.68,0,0,3,1,2026-09-07 04:21:37
TXN20845,17428.96,Hyderabad,Samsung S24,Net Banking,18,12000.0,1.45,0,0,3,0,2026-09-07 18:11:27
TXN20846,8205.94,Mumbai,Safari macOS,Debit Card,8,8000.0,1.03,0,0,1,0,2026-09-07 08:44:54
TXN20847,4636.99,Delhi,Safari macOS,Net Banking,16,3500.0,1.32,0,0,1,0,2026-09-07 16:38:17
TXN20848,1721.6,Delhi,Android Device,Net Banking,20,3500.0,0.49,1,0,2,0,2026-09-07 20:21:58
TXN20849,312.39,Mumbai,Samsung S24,UPI,12,1500.0,0.21,0,0,1,0,2026-09-07 12:06:32
TXN20850,2800.52,Delhi,iPhone 15,Net Banking,13,2500.0,1.12,0,0,1,0,2026-09-07 13:31:34
TXN20851,1413.95,Dubai,iPhone 15,Debit Card,16,2500.0,0.57,0,1,2,0,2026-09-07 16:22:33
TXN20852,4592.65,Mumbai,Safari macOS,Credit Card,10,5000.0,0.92,0,0,2,0,2026-09-07 10:04:13
TXN20853,7089.41,Pune,Safari macOS,UPI,18,8000.0,0.89,0,0,1,0,2026-09-07 18:08:38
TXN20854,22643.37,Mumbai,Safari macOS,Net Banking,10,12000.0,1.89,0,0,1,0,2026-09-07 10:18:07
TXN20855,5867.55,Mumbai,Samsung S24,UPI,11,5000.0,1.17,0,0,3,0,2026-09-07 11:06:39
TXN20856,5342.97,Mumbai,Chrome Windows,UPI,16,5000.0,1.07,0,0,1,0,2026-09-07 16:17:17
TXN20857,13508.77,Kolkata,Android Device,Net Banking,2,2500.0,5.4,1,1,3,1,2026-09-07 02:10:54
TXN20858,6988.28,Mumbai,Samsung S24,Net Banking,12,5000.0,1.4,0,0,3,0,2026-09-07 12:23:24
TXN20859,9270.53,Bangalore,Chrome Windows,Net Banking,18,8000.0,1.16,0,0,1,0,2026-09-07 18:23:56
TXN20860,1249.06,Mumbai,Chrome Windows,Debit Card,14,1500.0,0.83,0,0,1,0,2026-09-07 14:41:06
TXN20861,98098.21,Hyderabad,Chrome Windows,Credit Card,1,12000.0,8.17,0,0,1,1,2026-09-07 01:18:29
TXN20862,7675.46,Hyderabad,Chrome Windows,Net Banking,13,5000.0,1.54,0,0,1,0,2026-09-07 13:19:00
TXN20863,962.29,Hyderabad,iPhone 15,Net Banking,9,1500.0,0.64,0,0,1,0,2026-09-07 09:18:31
TXN20864,13656.36,Delhi,Chrome Windows,Credit Card,10,12000.0,1.14,0,0,1,0,2026-09-07 10:20:29
TXN20865,1884.64,Bangalore,Samsung S24,Debit Card,15,3500.0,0.54,0,0,1,0,2026-09-07 15:02:21
TXN20866,8679.98,Delhi,Safari macOS,Net Banking,14,8000.0,1.08,0,0,2,0,2026-09-07 14:46:05
TXN20867,1620.38,Pune,Chrome Windows,Debit Card,16,1500.0,1.08,0,0,2,0,2026-09-07 16:24:44
TXN20868,6843.81,Pune,Chrome Windows,Debit Card,16,3500.0,1.96,0,0,1,0,2026-09-07 16:15:24
TXN20869,2673.66,Bangalore,Chrome Windows,Net Banking,8,5000.0,0.53,0,0,2,0,2026-09-07 08:48:55
TXN20870,2752.22,Pune,Safari macOS,UPI,7,3500.0,0.79,0,0,1,0,2026-09-07 07:31:06
TXN20871,2084.52,Bangalore,iPhone 15,Debit Card,7,1500.0,1.39,0,0,1,0,2026-09-07 07:32:45
TXN20872,1715.31,Pune,Samsung S24,Debit Card,16,1500.0,1.14,0,0,1,0,2026-09-07 16:28:47
TXN20873,2787.3,Bangalore,Unknown Web Client,UPI,11,3500.0,0.8,1,0,12,1,2026-09-07 11:40:20
TXN20874,12897.44,Delhi,iPhone 15,Credit Card,16,12000.0,1.07,0,0,3,0,2026-09-07 16:54:46
TXN20875,2387.65,Mumbai,iPhone 15,Credit Card,19,3500.0,0.68,0,0,2,0,2026-09-07 19:14:39
TXN20876,3947.61,Delhi,Samsung S24,Credit Card,20,5000.0,0.79,0,0,1,0,2026-09-07 20:40:47
TXN20877,5759.09,Delhi,Safari macOS,UPI,16,3500.0,1.65,0,0,3,0,2026-09-07 16:47:47
TXN20878,6815.63,Hyderabad,iPhone 15,Credit Card,22,1500.0,4.54,0,0,1,0,2026-09-07 22:18:54
TXN20879,13944.02,Hyderabad,iPhone 15,Net Banking,8,12000.0,1.16,0,0,1,0,2026-09-07 08:06:08
TXN20880,2387.43,Hyderabad,Safari macOS,UPI,18,2500.0,0.95,0,0,2,0,2026-09-07 18:28:16
TXN20881,3114.92,Bangalore,Samsung S24,Credit Card,21,5000.0,0.62,0,0,1,0,2026-09-07 21:44:43
TXN20882,2179.27,Bangalore,Safari macOS,Credit Card,19,1500.0,1.45,0,0,1,0,2026-09-07 19:08:18
TXN20883,3057.46,Mumbai,Safari macOS,Net Banking,15,2500.0,1.22,0,0,1,0,2026-09-07 15:50:53
TXN20884,8802.34,Mumbai,Unknown Web Client,Credit Card,10,3500.0,2.51,1,0,1,0,2026-09-07 10:47:18
TXN20885,1665.39,Mumbai,Samsung S24,Debit Card,17,2500.0,0.67,0,0,2,0,2026-09-07 17:16:35
TXN20886,6948.09,Singapore,iPhone 15,Net Banking,9,5000.0,1.39,0,1,3,0,2026-09-07 09:30:28
TXN20887,2071.24,Bangalore,iPhone 15,Debit Card,19,3500.0,0.59,0,0,2,0,2026-09-07 19:31:32
TXN20888,2662.4,Delhi,Unknown Web Client,Credit Card,13,2500.0,1.06,1,0,2,0,2026-09-07 13:04:11
TXN20889,2216.81,Dubai,iPhone 15,Credit Card,18,1500.0,1.48,0,1,1,0,2026-09-07 18:59:45
TXN20890,3492.39,Hyderabad,iPhone 15,Debit Card,18,8000.0,0.44,0,0,1,0,2026-09-07 18:07:47
TXN20891,2303.24,Chennai,Chrome Windows,UPI,9,2500.0,0.92,0,1,2,0,2026-09-07 09:49:18
TXN20892,1197.43,Pune,Safari macOS,Credit Card,23,1500.0,0.8,0,0,2,0,2026-09-07 23:09:54
